Date,Incident Type,State,LSTM Predictions,XGBoost Predictions,Hybrid Predictions,Latitude,Longitude,yhat,yhat_lower,yhat_upper
2/1/25,Severe Storm,MO,33.708374,114.50499,74.10668,44.5384728,10.935960870530739,43.22123193798047,15.744962462005573,68.72894243
3/1/25,Severe Storm,MO,34.392094,62.02907,48.210583,44.5384728,10.935960870530739,68.25269214614116,41.43173936443583,95.35344203617419
4/1/25,Severe Storm,MO,34.75216,38.789314,36.770737,44.5384728,10.935960870530739,93.69125261238983,68.72896231050035,118.56667996500305
5/1/25,Severe Storm,MO,35.268177,40.143997,37.706085,44.5384728,10.935960870530739,40.550614374792644,14.949688214803842,63.43545516133282
6/1/25,Severe Storm,MO,35.63677,38.294132,36.96545,44.5384728,10.935960870530739,55.22312013,29.832763179895913,81.83618839876445
7/1/25,Severe Storm,MO,35.70234,27.989458,31.845898,44.5384728,10.935960870530739,32.413923008322776,5.924462130020209,58.08047871886696
8/1/25,Severe Storm,MO,35.75425,23.077559,29.415905,44.5384728,10.935960870530739,41.75052434482839,15.970066357519926,68.21607783
9/1/25,Severe Storm,MO,35.7884,18.264557,27.026478,44.5384728,10.935960870530739,25.38130244057125,-3.208554485,52.47298286973071
10/1/25,Severe Storm,MO,35.81048,20.021833,27.916157,44.5384728,10.935960870530739,53.98833631086117,29.416311199914464,79.22583465399208
11/1/25,Severe Storm,MO,35.82143,22.037687,28.929558,44.5384728,10.935960870530739,37.31916596378817,10.811071925243928,61.61533210434631
12/1/25,Severe Storm,MO,35.825977,22.791683,29.30883,44.5384728,10.935960870530739,26.50174435,-0.47871904,52.24347643474274
1/1/25,Severe Storm,MS,18.055426,12.549476,15.30245,16.7417041,-62.1916844,-8.216782057,-22.72611107,6.592255789381508
2/1/25,Severe Storm,MS,15.144718,11.094354,13.119535,16.7417041,-62.1916844,26.474054702285578,11.550083664914231,39.808391136963515
3/1/25,Severe Storm,MS,15.5807905,29.149733,22.365261,16.7417041,-62.1916844,19.26576021392148,3.7735032449242216,32.955406638550464
4/1/25,Severe Storm,MS,16.514118,29.149733,22.831924,16.7417041,-62.1916844,12.88197344903446,-0.83249612,28.03701685430046
5/1/25,Severe Storm,MS,14.982638,18.325233,16.653936,16.7417041,-62.1916844,6.095817855441309,-7.803772908,22.102357862854433
6/1/25,Severe Storm,MS,15.975913,18.054863,17.015388,16.7417041,-62.1916844,4.554502275846076,-9.324349223,18.90444789326539
7/1/25,Severe Storm,MS,15.737313,18.054863,16.896088,16.7417041,-62.1916844,,,
8/1/25,Severe Storm,MS,15.7970915,18.054863,16.925978,16.7417041,-62.1916844,,,
9/1/25,Severe Storm,MS,15.816007,18.054863,16.935434,16.7417041,-62.1916844,,,
10/1/25,Severe Storm,MS,15.734116,18.054863,16.89449,16.7417041,-62.1916844,,,
11/1/25,Severe Storm,MS,15.815932,18.054863,16.935398,16.7417041,-62.1916844,,,
12/1/25,Severe Storm,MS,15.796434,27.61667,21.706553,16.7417041,-62.1916844,,,
1/1/25,Severe Storm,NE,20.641768,54.20415,37.42296,17.7356214,9.3238432,1.471464203743233,-13.75597406,18.65838927133344
2/1/25,Severe Storm,NE,19.33858,54.20415,36.771366,17.7356214,9.3238432,50.37016810408641,34.639661897950596,66.37029487808692
3/1/25,Severe Storm,NE,20.711676,54.20415,37.457912,17.7356214,9.3238432,-107.8110488,-123.9110116,-90.53756693
4/1/25,Severe Storm,NE,19.90922,54.20415,37.056686,17.7356214,9.3238432,-215.0788069,-232.0776925,-199.5769522
5/1/25,Severe Storm,NE,19.521427,6.818261,13.169844,17.7356214,9.3238432,24.118014655986556,7.792714978656583,40.402293381111924
6/1/25,Severe Storm,NE,22.228882,10.122267,16.175575,17.7356214,9.3238432,20.15196363511447,4.998399239359421,35.15117640173157
7/1/25,Severe Storm,NE,22.095587,12.605398,17.350492,17.7356214,9.3238432,16.24903524875105,0.10848006609604895,32.46895064470767
8/1/25,Severe Storm,NE,22.279768,19.013105,20.646437,17.7356214,9.3238432,15.185582436955958,-0.440004711,31.53444714019804
9/1/25,Severe Storm,NE,22.25459,19.013105,20.633846,17.7356214,9.3238432,13.932323873998682,-1.492502909,30.988656924822372
10/1/25,Severe Storm,NE,22.484743,18.81077,20.647757,17.7356214,9.3238432,2.2520743670387784,-13.80592952,18.776741290638743
11/1/25,Severe Storm,NE,22.94879,18.81077,20.87978,17.7356214,9.3238432,,,
12/1/25,Severe Storm,NE,22.94845,18.81077,20.87961,17.7356214,9.3238432,,,
1/1/25,Severe Storm,OK,26.940605,3.9695623,15.455084,64.5994621,-20.8788186,27.804406745789432,6.848432485706229,46.022593754723054
2/1/25,Severe Storm,OK,26.874199,11.118751,18.996475,64.5994621,-20.8788186,21.013403448224892,2.096331463774354,41.13618352077374
3/1/25,Severe Storm,OK,26.850628,11.118751,18.98469,64.5994621,-20.8788186,34.73473190061145,14.613023929715476,54.43159861328936
4/1/25,Severe Storm,OK,26.70726,8.938711,17.822987,64.5994621,-20.8788186,10.157655202732672,-10.78727262,31.054528844474383
5/1/25,Severe Storm,OK,26.705101,21.338575,24.02184,64.5994621,-20.8788186,24.13442242341491,4.6364966414220845,43.19221736561893
6/1/25,Severe Storm,OK,26.828995,18.503384,22.66619,64.5994621,-20.8788186,18.729416215527703,-0.400424801,38.020228070548896
7/1/25,Severe Storm,OK,26.82812,17.673063,22.250591,64.5994621,-20.8788186,10.71138562206149,-8.900979577,30.234757483468407
8/1/25,Severe Storm,OK,26.827158,17.767756,22.297457,64.5994621,-20.8788186,,,
9/1/25,Severe Storm,OK,26.826233,3.6442754,15.235254,64.5994621,-20.8788186,,,
10/1/25,Severe Storm,OK,26.826342,2.4079185,14.61713,64.5994621,-20.8788186,,,
11/1/25,Severe Storm,OK,26.826862,2.5710375,14.69895,64.5994621,-20.8788186,,,
12/1/25,Severe Storm,OK,26.82685,2.5710375,14.698944,64.5994621,-20.8788186,,,
1/1/25,Severe Storm,SD,14.090565,66.70102,40.39579,14.5844444,29.4917691,65.31755918,56.005172889234096,74.94396573176498
2/1/25,Severe Storm,SD,14.05854,10.038485,12.048512,14.5844444,29.4917691,17.417949781596825,7.718372111814112,26.809029894194907
3/1/25,Severe Storm,SD,14.26092,46.819424,30.540173,14.5844444,29.4917691,45.26177271241973,35.50156489924655,55.11538747637872
4/1/25,Severe Storm,SD,14.397364,46.819424,30.608395,14.5844444,29.4917691,-35.95354461,-45.84588108,-25.70110813
5/1/25,Severe Storm,SD,14.295997,9.557867,11.926931,14.5844444,29.4917691,6.610507049740723,-2.801694027,16.44085219704856
6/1/25,Severe Storm,SD,14.116948,8.216766,11.166857,14.5844444,29.4917691,13.487592808985726,3.210236147563602,23.543953776325438
7/1/25,Severe Storm,SD,14.114817,13.79132,13.953068,14.5844444,29.4917691,14.747383965156628,4.336819669125062,24.85127308024736
8/1/25,Severe Storm,SD,14.112871,1.2294518,7.6711617,14.5844444,29.4917691,7.884898013387218,-1.672268067,17.998817490133774
9/1/25,Severe Storm,SD,14.114375,13.216602,13.665489,14.5844444,29.4917691,9.076849914681024,-0.340288205,19.354958200470755
10/1/25,Severe Storm,SD,14.118163,13.216602,13.667383,14.5844444,29.4917691,10.612547735868423,0.5254220071698966,20.477593836805774
11/1/25,Severe Storm,SD,14.120653,12.704234,13.412443,14.5844444,29.4917691,8.254498443,-1.714632986,18.143036245977203
12/1/25,Severe Storm,SD,14.120648,14.111248,14.115948,14.5844444,29.4917691,,,
1/1/25,Severe Storm,TN,22.270134,14.75073,18.510431,33.8439408,9.400138,32.46092345045181,17.079933298977277,47.72408047390583
2/1/25,Severe Storm,TN,23.582666,11.477001,17.529835,33.8439408,9.400138,109.47331490796759,94.66197025911171,125.01934322306658
3/1/25,Severe Storm,TN,22.954727,8.988639,15.9716835,33.8439408,9.400138,14.575607497040751,-1.224657656,29.327530537397042
4/1/25,Severe Storm,TN,22.740015,9.278076,16.009045,33.8439408,9.400138,22.46803417,6.970956026987646,37.57528325556711
5/1/25,Severe Storm,TN,22.22212,39.071796,30.646957,33.8439408,9.400138,20.593448442515214,5.599888104046902,37.322014509985934
6/1/25,Severe Storm,TN,21.774801,13.652301,17.71355,33.8439408,9.400138,12.457996103919347,-2.571087647,28.269068410849254
7/1/25,Severe Storm,TN,21.76579,13.8232355,17.794514,33.8439408,9.400138,,,
8/1/25,Severe Storm,TN,21.823866,20.86924,21.346554,33.8439408,9.400138,,,
9/1/25,Severe Storm,TN,21.863222,20.838158,21.350689,33.8439408,9.400138,,,
10/1/25,Severe Storm,TN,21.8991,17.265245,19.582172,33.8439408,9.400138,,,
11/1/25,Severe Storm,TN,21.915066,17.149538,19.532303,33.8439408,9.400138,,,
12/1/25,Severe Storm,TN,21.91127,10.07623,15.99375,33.8439408,9.400138,,,
